"street_label","street_type","total_trees","total_length","n_segments","density"
"2800 SASAMAT ST","Public",2,50.2563695348152,1,3.97959506130759
"2800 W 18TH AV","Public",2,157.408267787495,1,1.27058129036783
"2900 CAROLINA ST","Public",2,50.3239833851234,1,3.97424819234646
"2900 TRIMBLE ST","Public",2,50.2586511636747,1,3.97941439671094
"2900 VANNESS AV","Public",2,119.304797019089,1,1.67637852791452
"300 DAVIE ST","Public",2,56.5313874565355,1,3.53785762208244
"300 E 18TH AV","Public",2,102.082867368538,1,1.9591926163081
"300 KEEFER ST","Public",2,126.724694161016,1,1.57822436522025
"300 LAKEWOOD DRIVE","Public",2,53.3386090457971,1,3.74962908815785
"300 NANAIMO ST","Public",2,53.528507051608,1,3.73632688479758
"3000 COMMISSIONER ST","Non-city",2,290.096107163063,1,0.689426693642531
"3000 PINE ST","Public",2,51.1825707355454,1,3.90758020016965
"3100 E 17TH AV","Lane",2,181.037854269465,1,1.10474133051926
"3100 E 21ST AV","Public",2,182.824772998012,1,1.09394365282311
"3100 E 50TH AV","Public",2,161.330239229237,1,1.23969319673429
"3100 PRINCE EDWARD ST","Public",2,50.7224239458623,1,3.9430292253672
"3100 WATERLOO ST","Lane",2,60.2863922135236,1,3.31749823893319
"3100-3200 ROSEMONT DRIVE","Public",2,172.952958050397,1,1.1563838066402
"3200 E 17TH AV","Public",2,55.326417338989,1,3.61490965110908
"3200 E 1ST AV","Public",2,198.599596610997,2,1.00705139090361
"3200 E 20TH AV","Public",2,143.20140336818,1,1.39663435759625
"3200 POINT GREY ROAD","Public",2,141.972138341873,1,1.40872710896552
"3200 SLOCAN ST","Public",2,55.7534846239304,1,3.58721972893792
"3200 W 2ND AV","Public",2,140.41600974907,1,1.42433900776279
"3200 W 33RD AV","Public",2,210.874756390056,2,0.948430259855567
"3200 W 8TH AV","Public",2,112.177783605354,1,1.78288421799817
"3200 W KING EDWARD AV","Public",2,210.576350675407,2,0.949774271225215
"3200-3300 E HASTINGS ST","Public",2,190.395515890371,1,1.05044490709098
"3200-3400 CARNARVON ST","Public",2,245.402597443488,1,0.814987298763438
"3200-3400 PUGET DRIVE","Public",2,239.768106199528,1,0.834139298883921
"3300 ANZIO DRIVE","Lane",2,198.61652787306,1,1.00696554381327
"3300 E 24TH AV","Public",2,198.631179257624,2,1.0068912682666
"3300 FRASER ST","Public",2,100.605022543758,1,1.98797231930454
"3300 GRANDVIEW HIGHWAY","Lane",2,63.9926812331073,1,3.12535740253571
"3300 KITCHENER ST","Lane",2,33.0865780458724,1,6.04474719998885
"3300 MAQUINNA DRIVE","Public",2,169.154712752058,1,1.18234955885122
"3300 WILLOW ST","Public",2,50.1721073523349,1,3.98627864274257
"3300-3400 W 31ST AV","Public",2,193.392945388985,2,1.03416388636993
"3400 COPLEY ST","Public",2,75.7412073110334,1,2.64057053089601
"3400 CROWN ST","Public",2,50.3530871654439,1,3.9719511008901
"3400 DUNDAS ST","Public",2,185.380301821388,1,1.07886327746245
"3400 E 24TH AV","Public",2,183.887510614335,1,1.08762144493574
"3400 E 3RD AV","Public",2,182.43705440514,1,1.09626852205067
"3400 MACKENZIE ST","Public",2,50.2623742110767,1,3.97911963251279
"3400 SOPHIA ST","Public",2,50.3837335233381,1,3.9695351260017
"3500 FRASER ST","Public",2,100.583521819411,1,1.98839726808415
"3500 PUGET DRIVE","Public",2,56.3890447564618,1,3.54678822568778
"3500 TRAFALGAR ST","Public",2,100.543088353763,1,1.98919690328485
"3500 W 16TH AV","Public",2,140.367108677265,1,1.42483521876798
"3500 W 24TH AV","Public",2,46.6267055262255,1,4.28938733163356
"3500 W 8TH AV","Public",2,110.398145165482,1,1.81162464007171
"3500-3600 CYPRESS ST","Public",2,23.9644248214653,1,8.34570416315007
"3600 KASLO ST","Public",2,46.5509522082904,1,4.29636753948894
"3700 PENTICTON ST","Lane",2,51.6369968951336,1,3.87319193651342
"3700 PRINCE EDWARD ST","Public",2,100.338628218088,2,1.99325029205398
"3700 RUPERT ST","Public",2,98.4721489842526,1,2.03103112974597
"3700 W 29TH AV","Public",2,99.0168946526748,1,2.01985732537409
"3700-3800 DUMFRIES ST","Public",2,139.98425564426,1,1.42873210333208
"3800 BLENHEIM ST","Public",2,100.569908427595,1,1.98866642246164
"3800 SLOCAN ST","Lane",2,54.7232949806414,1,3.65475068836317
"3800 SOPHIA ST","Public",2,50.2103950744216,1,3.9832389230071
"3800 W 16TH AV","Public",2,200.91210330144,1,0.995460187383176
"3800 W 27TH AV","Public",2,200.489379349614,1,0.997559075941071
"3800 WINDERMERE ST","Lane",2,54.6998453123577,1,3.65631746960016
"3900 W 12TH AV","Public",2,220.622386898297,1,0.906526317713153
"3900 WALLACE ST","Public",2,50.2698188677476,1,3.9785303489191
"3900-4000 ALEXANDRA ST","Public",2,74.0362275775245,1,2.70138020998675
"400 E 56TH AV","Public",2,210.168209631857,1,0.951618707464519
"400 E 6TH AV","Public",2,62.6165444591171,1,3.1940440298583
"400 E KENT AV NORTH","Public",2,324.859594889794,1,0.61565058611813
"400 NANAIMO ST","Public",2,52.3505849954407,1,3.82039665874638
"400 PRINCESS AV","Public",2,50.143601313667,1,3.98854479455764
"400 W 19TH AV","Public",2,137.032332580848,1,1.45950956415342
"400-600 E 37TH AV","Public",2,432.421001325583,1,0.462512226249191
"400-600 E 58TH AV","Public",2,220.12135876089,1,0.908589703088526
"4000 ASH ST","Public",2,52.7798655559576,1,3.78932378651019
"4000 W 16TH AV","Public",2,179.127826813207,2,1.11652110985837
"4000 W 31ST AV","Public",2,229.377433152434,1,0.871925355739283
"4100 SALISH DRIVE","Public",2,164.602048942652,1,1.2150517036983
"4100 ST. CATHERINES ST","Public",2,63.1266500664984,1,3.16823401510008
"4100 VICTORIA DRIVE","Public",2,97.1758997614206,1,2.05812346982149
"4100 WALLACE ST","Public",2,52.7543015635202,1,3.79116003951232
"4100-4200 NANAIMO ST","Public",2,148.642870375682,1,1.34550684802115
"4300 QUEBEC ST","Public",2,40.725864432721,1,4.91088409751006
"4400 HEATHER ST","Public",2,48.6747078555792,1,4.10891012624898
"4400 W 1ST AV","Public",2,220.621174451227,1,0.906531299624708
"4500 SLOCAN ST","Public",2,61.454460148037,1,3.25444238739096
"4600 MACDONALD ST","Public",2,53.0409986961302,1,3.77066806652326
"4600 PINE CRESCENT","Public",2,95.6799635612458,1,2.09030179941465
"4600 W 3RD AV","Public",2,223.001985233169,1,0.896853002411083
"4700-4800 CONNAUGHT DRIVE","Public",2,59.475827319981,1,3.36271068452728
"4800 CARNARVON ST","Public",2,52.7619102474872,1,3.79061332430672
"4800 WALLACE ST","Public",2,52.7576838292512,1,3.79091699035337
"4900 CARNARVON ST","Public",2,52.7659153370954,1,3.79032560550307
"4900 GLADSTONE ST","Public",2,96.2831413217149,2,2.07720684280264
"4900 TRAFALGAR ST","Public",2,52.4917659118331,1,3.81012138810355
"4900-5000 CHESTER ST","Public",2,178.558909239212,1,1.12007852675704
"4900-5000 ST. CATHERINES ST","Public",2,45.9587210638876,1,4.35173119204032
"4900-5200 ASH ST","Public",2,189.701931107954,1,1.05428552483309
"500 DAVIE ST","Public",2,49.6461943110526,1,4.02850616800399
"500 W 18TH AV","Public",2,156.553349845522,1,1.2775197732744
"500 W 24TH AV","Public",2,46.35404172711,1,4.31461837087295
"500 W 27TH AV","Public",2,217.570093161493,2,0.919243987506814
"500 W 30TH AV","Public",2,59.7127001692181,1,3.34937122979242
"500-600 E 29TH AV","Public",2,96.5429592737242,2,2.07161663061258
"500-600 MOBERLY ROAD","Public",2,102.251865460921,1,1.95595453538632
"500-700 NATIONAL AV","Public",2,446.472919376014,1,0.447955500368349
"5100 DUMFRIES ST","Public",2,47.0495518171706,1,4.25083751652254
"5200 DUNBAR ST","Lane",2,105.527296229632,1,1.89524423675929
"5400 BALACLAVA ST","Public",2,52.8306985745821,1,3.78567774790364
"5400 HUDSON ST","Public",2,51.2581986331811,1,3.90181483807614
"5400 QUEBEC ST","Public",2,49.8345767338182,1,4.01327779040367
"5500-5600 BALSAM ST","Public",2,52.7199656924291,1,3.79362917583843
"5500-5600 LABURNUM ST","Public",2,153.531680317655,1,1.30266274417242
"5600 CAMBIE ST","Public",2,104.416351333013,1,1.91540881717025
"5600 OSLER ST","Public",2,49.661992156063,1,4.02722467055891
"5600 QUEBEC ST","Public",2,100.616103177486,2,1.98775338821462
"5700 CROWN ST","Public",2,61.898948533237,1,3.23107265533935
"5700 DUNBAR ST","Public",2,106.097978865545,1,1.88505004655606
"5700 HAROLD ST","Public",2,49.2437999889636,1,4.06142499248278
"5700-6000 ALMA ST","Public",2,398.110669536677,1,0.502372870922452
"5800 YEW ST","Public",2,98.399254565198,1,2.03253572279333
"5900 QUEBEC ST","Public",2,69.8865401815374,1,2.86178138852602
"5900-6100 BEATRICE ST","Public",2,321.206898406605,1,0.62265163354875
"5900-6100 COMMERCIAL ST","Public",2,172.635744252013,1,1.15850863253464
"600 HEATLEY AV","Public",2,49.9409920436811,1,4.00472621419032
"600 NANAIMO ST","Public",2,90.429715960187,2,2.21166237089645
"6000 PRINCE EDWARD ST","Public",2,100.42296508762,2,1.99157632744163
"6100 BRUCE ST","Public",2,93.1804141281821,1,2.14637380474477
"6100 COMMERCIAL ST","Public",2,148.590629994673,1,1.34597989124328
"6100-6200 ANGUS DRIVE","Public",2,206.766683149629,1,0.967273822617097
"6100-6200 BALSAM ST","Public",2,157.273095174885,2,1.27167332580059
"6100-6200 MACKENZIE ST","Public",2,183.790673698484,1,1.08819449853102
"6300 INVERNESS ST","Public",2,90.192780726692,2,2.21747237848285
"6400 CARTIER ST","Public",2,52.1751163637124,1,3.83324492476071
"6400 GLADSTONE ST","Public",2,50.3045499707798,1,3.97578350499454
"6500 MACDONALD ST","Public",2,121.340941478473,2,1.64824829577808
"6500-6600 BALSAM ST","Public",2,50.2757467760904,1,3.97806124871155
"6500-6600 LANCASTER ST","Public",2,47.9972136856484,1,4.1669085482727
"6600 ANGUS DRIVE","Public",2,95.4400237777175,1,2.0955568961907
"6600 HUDSON ST","Public",2,49.6684090709587,1,4.02670437287955
"6600 TYNE ST","Public",2,94.4678289730449,1,2.11712285731757
"6600-6700 CYPRESS ST","Public",2,174.886889126867,1,1.14359630386538
"6700 GLADSTONE ST","Public",2,100.645286089596,1,1.98717702309433
"6700-6800 DUMFRIES ST","Public",2,177.659582590421,1,1.12574845152644
"6800 CARTIER ST","Public",2,62.7954666488963,1,3.18494328767784
"6800 HUDSON ST","Public",2,62.7795105989842,1,3.18575277334571
"6800-7000 MONTGOMERY ST","Public",2,70.9940460698686,1,2.81713764846098
"6900 FLEMING ST","Public",2,150.998083507219,1,1.32452012207451
"6900 MCKINNON ST","Public",2,109.416769625296,1,1.82787337521397
"6900-7000 BLENHEIM ST","Public",2,221.451871291996,1,0.903130774344595
"700 DAVIE ST","Public",2,51.7268045116402,1,3.86646733522837
"700 E 57TH AV","Public",2,182.228337251015,2,1.0975241448014
"700 NANAIMO ST","Public",2,44.7922256105402,1,4.46506056070894
"700 W 13TH AV","Public",2,141.62004465796,1,1.41222946570197
"700 W 22ND AV","Public",2,92.8837712985304,1,2.15322867713021
"700 W 52ND AV","Public",2,51.3391581527021,1,3.89566185337758
"700 W 63RD AV","Public",2,228.607966763143,1,0.874860149590574
"7100 HUDSON ST","Public",2,64.4497244952092,1,3.10319402552088
"7200 CHAMPLAIN CRESCENT","Public",2,123.179581070162,1,1.62364572328008
"7200 KILLARNEY ST","Public",2,90.0035727264377,2,2.22213401025637
"7200 ROSS ST","Public",2,47.4809711271929,1,4.21221376168226
"7300 KILLARNEY ST","Public",2,84.6402793566499,2,2.36294116135011
"7400 ADERA ST","Public",2,47.2717064649375,1,4.23086059201913
"7500 FREMLIN ST","Public",2,52.5371025263923,1,3.80683346401772
"7500 GLADSTONE ST","Public",2,94.004884723795,1,2.12754901607124
"7900 FREMLIN ST","Public",2,46.1747708901166,1,4.33136962338038
"7900 INVERNESS ST","Public",2,99.1323446375032,2,2.01750499023643
"800 DUNSMUIR ST","Public",2,49.5705896266471,1,4.03465041481952
"800 W 66TH AV","Public",2,138.569235738106,1,1.4433218090197
"800 W 67TH AV","Public",2,138.586857344819,1,1.44313828765435
"800-900 E 51ST AV","Public",2,200.487967240652,1,0.99756610210893
"800-900 MALKIN AV","Public",2,265.619299954971,1,0.75295733417679
"8000-8200 MANITOBA ST","Public",2,237.614607618753,1,0.841699094194139
"8100 PRINCE EDWARD ST","Public",2,40.225936617574,2,4.97191654979697
"8200 LAUREL ST","Public",2,40.1816581636726,1,4.97739538735153
"8300-8500 GRANVILLE ST","Public",2,210.087357195361,1,0.95198493936034
"8700 LAUREL ST","Public",2,64.6799836667306,1,3.09214673013088
"900 CARDERO ST","Public",2,54.909439478785,1,3.64236098380266
"900 CHESTNUT ST","Public",2,63.0297010101701,1,3.17310723031558
"900 W 67TH AV","Public",2,49.9872942145018,1,4.00101672120469
"0 E 13TH AV","Public",1,102.217161702146,1,0.978309300852953
"0 E 29TH AV","Public",1,46.8895859985947,1,2.13266971482745
"0 E 57TH AV","Public",1,103.374557325835,1,0.967356016672477
"0 E PENDER ST","Lane",1,55.2472001681747,1,1.8100464764838
"0 MALTA PLACE","Public",1,77.9152722895358,1,1.28344542811063
"0 TAMATH CRESCENT","Public",1,313.083296307584,1,0.319403817384613
"0 W 15TH AV","Public",1,140.555068617276,1,0.711464915379853
"0 W 46TH AV","Public",1,133.333062026802,1,0.750001526102345
"0-100 E 62ND AV","Public",1,220.465292749825,1,0.4535861348184
"0-100 W 59TH AV","Public",1,46.7602142114568,1,2.13857018592312
"0-100 W 60TH AV","Public",1,209.651154831118,1,0.476982824542768
"0-100 W 61ST AV","Public",1,207.61224273349,1,0.481667163185405
"100 DUNSMUIR ST","Public",1,99.2011091045044,1,1.00805324560085
"100 E 19TH AV","Public",1,97.6551305007546,1,1.02401173893498
"100 E 28TH AV","Public",1,48.6357570238863,1,2.0561004108744
"100 E 47TH AV","Public",1,47.1538212808437,1,2.12071890005286
"100 E 55TH AV","Public",1,64.3519393524594,1,1.55395472158646
"100 GARDEN DRIVE","Public",1,50.6367305839252,1,1.97485103889676
"100 N CASSIAR ST","Public",1,65.9078012199577,1,1.51727106881118
"100 N TEMPLETON DRIVE","Public",1,50.3075164355312,1,1.9877745332181
"100 PEVERIL AV","Public",1,181.876532183641,1,0.549823546773093
"100 W BROADWAY","Lane",1,190.729680817563,1,0.524302245834786
"1000 CAMBIE ST","Public",1,92.3841412080286,1,1.08243686299819
"1000 CARDERO ST","Public",1,54.9181499075296,1,1.82089163907339
"1000 DAVIE ST","Public",1,205.931088861661,1,0.48559933593697
"1000 E 31ST AV","Lane",1,46.6748035955169,1,2.14248357350571
"1000 E 49TH AV","Public",1,50.1253602764769,1,1.9949981296579
"1000 E 7TH AV","Public",1,140.405075997601,1,0.712224962591156
"1000 GILFORD ST","Public",1,54.960605638247,1,1.81948504458274
"1000 NANAIMO ST","Public",1,49.530249098909,1,2.01896824302874
"1000 ODLUM DRIVE","Lane",1,49.0480635844681,1,2.03881647290285
"1000 SCHOOL GREEN","Public",1,114.171840006027,1,0.875872719531553
"1000 W 37TH AV","Public",1,111.311226806427,1,0.898381976994132
"1000 W 64TH AV","Public",1,49.3196965403879,1,2.02758749576064
"1000-1100 CHILCO ST","Public",1,54.8614094176764,1,1.8227748988122
"1000-1100 JERVIS ST","Public",1,55.0814410619478,1,1.81549353234121
"1100 BARCLAY ST","Public",1,221.0417422373,1,0.45240323835597
"1100 BIDWELL ST","Public",1,54.9174242456058,1,1.82091569977449
"1100 E 53RD AV","Public",1,50.0349767861119,1,1.99860190657182
"1100 HORNBY ST","Lane",1,164.486834186115,1,0.607951393160446
"1100 KASLO ST","Public",1,46.154435973123,1,2.16663897828223
"1100 MAXINE LANE","Lane",1,220.890622814552,1,0.452712744098489
"1100 RICHARDS ST","Public",1,164.635803044546,1,0.607401295166294
"1100 W 26TH AV","Public",1,106.555449806207,1,0.938478512191263
"1100 W 29TH AV","Public",1,109.845301440533,1,0.910371210134433
"1100 W 72ND AV","Public",1,55.3673220103103,1,1.80611950098252
"1100 W 8TH AV","Public",1,172.056826093204,1,0.581203328404009
"1100 W GEORGIA ST","Public",1,221.075649167457,1,0.452333852129746
"1100-1200 STATION ST","Public",1,259.90346987894,1,0.384758233687988
"1100-1200 W 48TH AV","Public",1,224.17155694383,1,0.446086922727028
"1200 BIDWELL ST","Public",1,54.9389910862307,1,1.82020088142942
"1200 BURNABY ST","Public",1,160.787829115888,1,0.621937621459674
"1200 BUTE ST","Public",1,54.9400125460129,1,1.82016703975538
"1200 COMMERCIAL DRIVE","Lane",1,50.3249089162301,1,1.98708755074864
"1200 CONNAUGHT DRIVE","Public",1,212.039751044707,1,0.471609684067757
"1200 E 49TH AV","Public",1,100.513510046481,1,0.994891134074977
"1200 E 55TH AV","Public",1,55.3699175235117,1,1.80603483755483
"1200 NELSON ST","Public",1,131.516750071513,1,0.760359421485283
"1200 PENDRELL ST","Public",1,161.148806868987,1,0.620544464107014
"1200 ROSEMARY BROWN LANE","Lane",1,160.659924945779,1,0.622432756854263
"1200 SKEENA ST","Public",1,45.7051007922072,1,2.18793960119765
"1200 SLOCAN ST","Public",1,46.1486457936565,1,2.16691082219677
"1200 TECUMSEH AV","Public",1,127.637736700489,1,0.783467355227845
"1200 TRANS CANADA HIGHWAY","Non-city",1,34.0376659010205,1,2.93792178026525
"1200 W 10TH AV","Public",1,171.9605471063,1,0.581528738322653
"1200 W 26TH AV","Public",1,171.196059258365,1,0.584125595140495
"1200 W 32ND AV","Lane",1,85.8114817702919,1,1.16534521880987
"1200 W 50TH AV","Public",1,129.714451818511,1,0.770924122933614
"1200 W 51ST AV","Public",1,79.2497183846377,1,1.26183413693221
"1200 W KING EDWARD AV","Public",1,171.114133736973,1,0.58440526107396
"1200-1300 BIDWELL ST","Public",1,54.8965152254479,1,1.82160925132173
"1200-1300 CARDERO ST","Public",1,54.916728975888,1,1.82093875336068
"1300 BURNABY ST","Public",1,140.452239085668,1,0.711985801372707
"1300 CYPRESS ST","Public",1,110.250832080229,1,0.907022632965076
"1300 E 18TH AV","Public",1,140.043222793606,1,0.714065257890979
"1300 E 21ST AV","Lane",1,78.2415984800561,1,1.27809249737517
"1300 E 43RD AV","Public",1,51.5221959503215,1,1.94091106086436
"1300 E 60TH AV","Public",1,220.639286240395,1,0.453228442241451
"1300 EIHU LANE","Lane",1,140.741000635185,1,0.710525003720915
"1300 NELSON ST","Public",1,140.58842935087,1,0.711296089313492
"1300 THE CRESCENT","Public",1,122.94061029337,1,0.81340087511663
"1300 TRIMBLE ST","Public",1,61.9601681415325,1,1.6139401005429
"1300 W 37TH AV","Public",1,171.959668172428,1,0.581531710678389
"1300 W 54TH AV","Public",1,83.8365599885855,1,1.19279703286508
"1300 W 72ND AV","Public",1,55.5721020109639,1,1.79946405446875
"1300 W KING EDWARD AV","Public",1,169.276180215677,1,0.590750570296356
"1300-1400 E 11TH AV","Public",1,237.365260807558,1,0.421291639980436
"1400 BEACH AV","Public",1,120.491555262644,1,0.829933681095104
"1400 CHESTNUT ST","Public",1,59.9600240868243,1,1.66777784904149
"1400 E 33RD AV","Public",1,107.943737648982,1,0.926408536317191
"1400 E 53RD AV","Public",1,49.9718305217188,1,2.0011274143047
"1400 E 55TH AV","Public",1,47.443370275944,1,2.10777605845394
"1400 GRANDVIEW HWY NORTH","Public",1,156.165377652415,1,0.640346800957219
"1400 HARO ST","Public",1,120.353125792716,1,0.83088826602003
"1400 NELSON ST","Public",1,120.473174709262,1,0.830060303808958
"1400 PARK DRIVE","Public",1,57.5430822342604,1,1.73782835602889
"1400 W 53RD AV","Public",1,122.318262272474,1,0.817539410241472
"1400 W 55TH AV","Public",1,51.6770204904321,1,1.93509608431304
"1400 W 62ND AV","Lane",1,50.0852736949051,1,1.9965948595819
"1400 W 64TH AV","Lane",1,50.4122983856411,1,1.98364294432731
"1400 W 8TH AV","Public",1,126.958512642465,1,0.787658880989065
"1400 WILLIAM ST","Lane",1,75.2855652765213,1,1.3282758737708
"1400-1500 E 61ST AV","Public",1,221.268453922591,1,0.451939705941924
"1400-1500 QUEBEC ST","Public",1,124.77199216879,1,0.801461916747481
"1500 BARCLAY ST","Public",1,120.924439045472,1,0.826962694963557
"1500 E 39TH AV","Public",1,49.9679499330489,1,2.00128282497057
"1500 E 41ST AV","Lane",1,50.1207903484872,1,1.9951800301772
"1500 E 54TH AV","Lane",1,47.9238032088818,1,2.08664574395604
"1500 HARWOOD ST","Public",1,120.811498226014,1,0.827735782341844
"1500 W 47TH AV","Lane",1,133.679874961065,1,0.748055756553674
"1500 W 8TH AV","Public",1,51.6652224449592,1,1.9355379744379
"1500 W KING EDWARD AV","Public",1,174.131286044269,1,0.574279339868753
"1500-1600 E 14TH AV","Public",1,242.233897765466,1,0.412824137837311
"1500-1600 GRANDVIEW HWY NORTH","Public",1,155.281112659207,1,0.643993324670906
"1600 E 56TH AV","Public",1,49.5702028023515,1,2.01734094973798
"1600 POWELL ST","Public",1,167.195729142118,1,0.59810140195028
"1600 RUPERT ST","Public",1,105.610731395911,1,0.946873472783007
"1600 STOVOLD LANE","Lane",1,73.9034505027047,1,1.35311679386797
"1600 VINE ST","Public",1,49.16556720379,1,2.0339437880479
"1600 W 14TH AV","Public",1,172.107348821703,1,0.581032714085885
"1600 W 6TH AV","Public",1,172.010434479028,1,0.581360080293223
"1600-1700 W 59TH AV","Public",1,323.335973624004,1,0.309275825016261
"1700 ADANAC ST","Lane",1,64.7713076582283,1,1.54389348641314
"1700 ADANAC ST","Public",1,29.5603919076967,1,3.38290508164619
"1700 BEACH AV","Public",1,198.985970839165,1,0.502547991590962
"1700 CYPRESS ST","Public",1,49.0161930845532,1,2.04014211849336
"1700 E 16TH AV","Public",1,46.6330718466412,1,2.14440087345871
"1700 E 30TH AV","Public",1,46.7701716534127,1,2.13811488101954
"1700 E 37TH AV","Lane",1,50.0402455345087,1,1.99839147333996
"1700 E 47TH AV","Public",1,133.79455704705,1,0.74741456010676
"1700 E 55TH AV","Public",1,215.272016116555,1,0.464528561602995
"1700 E 64TH AV","Public",1,156.828366321795,1,0.637639748123184
"1700 GRAVELEY ST","Public",1,140.581460180252,1,0.711331351031504
"1700 MATTHEWS AV","Public",1,140.574612213783,1,0.711366002901878
"1700 PANDORA ST","Public",1,153.728428924264,1,0.650497768693558
"1700 TOLMIE ST","Public",1,44.0565350647918,1,2.2698108204137
"1700 W 40TH AV","Public",1,141.890305712483,1,0.704769783234051
"1700 W 49TH AV","Lane",1,66.2593512766277,1,1.50922093369897
"1700 WOODLAND DRIVE","Public",1,50.3202355561085,1,1.98727209630204
"1700-1800 E 6TH AV","Public",1,236.052727037283,1,0.423634165362579
"1700-1800 ISLAND AV","Public",1,277.978233838179,1,0.359740396286616
"1800 COMOX ST","Public",1,160.76856247811,1,0.622012154979716
"1800 E 32ND AV","Lane",1,46.4526559663687,1,2.15272943860086
"1800 E GEORGIA ST","Lane",1,197.881192042339,1,0.505353737603339
"1800 KASLO ST","Lane",1,50.9411259350098,1,1.96305044626574
"1800 LILLOOET ST","Public",1,50.7065272664649,1,1.97213268963374
"1800 NANTON AV","Public",1,53.211525273756,1,1.87929211736616
"1800 VICTORIA DRIVE","Lane",1,50.2806746169964,1,1.98883568611064
"1800 W 10TH AV","Public",1,172.053191199914,1,0.581215607235129
"1800 W 3RD AV","Public",1,168.114641189517,1,0.594832188870862
"1800 W 49TH AV","Public",1,58.3290280065976,1,1.71441224751232
"1800 W 57TH AV","Public",1,105.163141248076,1,0.950903508712273
"1800 W 62ND AV","Public",1,149.50880935368,1,0.668856908380822
"1800-1900 E 39TH AV","Public",1,48.3090662423944,1,2.07000482059087
"1800-1900 E 53RD AV","Public",1,45.9380579601162,1,2.17684430819476
"1800-1900 E 64TH AV","Public",1,181.692503811839,1,0.550380438939627
"1800-1900 W 75TH AV","Public",1,129.094629867839,1,0.774625560353483
"1900 ADANAC ST","Lane",1,140.411189974671,1,0.712193949912673
"1900 E PENDER ST","Public",1,140.367332084496,1,0.712416475507306
"1900 HIGHBURY ST","Public",1,48.6346400552581,1,2.05614763235384
"1900 NANTON AV","Public",1,71.7854469893297,1,1.39304001289933
"1900 NAPIER ST","Public",1,31.2485992458368,1,3.20014344365605
"1900 SASAMAT ST","Public",1,66.4651116480403,1,1.50454874024045
"1900 VICTORIA DRIVE","Public",1,50.2652985492405,1,1.98944406750193
"1900 W 14TH AV","Public",1,174.30626531928,1,0.57370284319286
"1900 W 50TH AV","Public",1,52.5676138477457,1,1.90231194989438
"1900 W 5TH AV","Public",1,41.0190877039469,1,2.43788942166985
"1900 WINDERMERE ST","Public",1,50.7231971012039,1,1.97148456159966
"200 BEACH CRESCENT","Public",1,105.256014854035,1,0.95006447031722
"200 E 30TH AV","Public",1,46.2946841036563,1,2.16007522107926
"200 E 53RD AV","Public",1,102.061133344108,1,0.979804914206092
"200 E 54TH AV","Public",1,103.181074280318,1,0.969169982940133
"200 RENFREW ST","Public",1,100.522148895763,1,0.994805633370371
"200 W 12TH AV","Public",1,108.291285195585,1,0.923435342182794
"2000 CAROLINA ST","Public",1,70.5560284970148,1,1.41731333424232
"2000 CASSIAR ST","Public",1,55.8654183454099,1,1.79001613094009
"2000 DUNBAR ST","Public",1,46.6149651483976,1,2.14523382526732
"2000 E 54TH AV","Public",1,51.4816358460908,1,1.94244021885706
"2000 FERNDALE ST","Public",1,140.404189619917,1,0.71222945889796
"2000 HIGHBURY ST","Public",1,95.4452400112155,1,1.04772118534407
"2000 MAIN ST","Public",1,100.563755744293,1,0.994394046442275
"2000 SCARBORO AV","Lane",1,49.5661786153656,1,2.01750473394372
"2000 W 15TH AV","Lane",1,174.12523016659,1,0.574299312651747
"2000 W 16TH AV","Public",1,20.4627975366413,1,4.88691733478461
"2000 W 36TH AV","Lane",1,214.846720415827,1,0.465448110199002
"2000 YORK AV","Public",1,174.13506622578,1,0.574266873223239
"2000-2100 E 47TH AV","Public",1,195.166930227173,1,0.512381887052283
"2000-2100 E 48TH AV","Public",1,195.451918583063,1,0.511634783249784
"2000-2100 E 49TH AV","Public",1,145.729234667168,1,0.686204111538706
"2000-2100 E 61ST AV","Public",1,49.5283515838735,1,2.01904559312166
"2100 BAYSWATER ST","Public",1,46.5053163629237,1,2.15029179071933
"2100 BURQUITLAM DRIVE","Public",1,42.7730848484831,1,2.3379188186738
"2100 CAROLINA ST","Public",1,50.2691610860693,1,1.98929120437843
"2100 E 4TH AV","Lane",1,140.29932183001,1,0.712761820197269
"2100 E 54TH AV","Public",1,49.4819276521877,1,2.02093986117331
"2100 E 5TH AV","Lane",1,140.302144567297,1,0.712747480150127
"2100 E PENDER ST","Public",1,139.815751733595,1,0.715226995242568
"2100 GRAVELEY ST","Public",1,140.421740022304,1,0.712140441958036
"2100 HIGHBURY ST","Public",1,95.3029800541472,1,1.0492851319359
"2100 NANAIMO ST","Public",1,17.1838156683049,1,5.81942927754093
"2100 PANDORA ST","Public",1,140.329811595268,1,0.712606956876809
"2100 VICTORIA DRIVE","Public",1,50.223439443404,1,1.99110218472171
"2100 W 11TH AV","Public",1,123.460563799055,1,0.809975241671183
"2100 W 8TH AV","Public",1,171.958943440332,1,0.581534161581419
"2100 WALL ST","Lane",1,56.9449224917226,1,1.75608281870145
"2200 CHARLES ST","Public",1,140.328350258904,1,0.712614377746914
"2200 E 2ND AV","Public",1,140.228452727957,1,0.71312203803603
"2200 E 39TH AV","Public",1,236.049068593896,1,0.42364073112291
"2200 E 48TH AV","Public",1,49.5270748609533,1,2.01909764064906
"2200 E 54TH AV","Public",1,49.5156375404259,1,2.01956401991911
